"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8689e+20,1,4.49e-08,4.49e-08,0,0
1.8718e+20,1,4.5e-08,4.5e-08,0,0
1.8747e+20,1,4.51e-08,4.51e-08,0,0
1.8775e+20,1,4.52e-08,4.52e-08,0,0
1.8804e+20,1,4.53e-08,4.53e-08,0,0
1.8833e+20,1,4.54e-08,4.54e-08,0,0
1.8861e+20,1,4.55e-08,4.55e-08,0,0
1.889e+20,1,4.56e-08,4.56e-08,0,0
1.8919e+20,1,4.57e-08,4.57e-08,0,0
1.8948e+20,1,4.58e-08,4.58e-08,0,0
1.8976e+20,1,4.59e-08,4.59e-08,0,0
1.9004e+20,1,4.6e-08,4.6e-08,0,0
1.9033e+20,1,4.61e-08,4.61e-08,0,0
1.9061e+20,1,4.62e-08,4.62e-08,0,0
1.9089e+20,1,4.63e-08,4.63e-08,0,0
1.9117e+20,1,4.64e-08,4.64e-08,0,0
1.9145e+20,1,4.65e-08,4.65e-08,0,0
1.9173e+20,1,4.66e-08,4.66e-08,0,0
1.9201e+20,1,4.67e-08,4.67e-08,0,0
1.923e+20,1,4.68e-08,4.68e-08,0,0
1.9258e+20,1,4.69e-08,4.69e-08,0,0
1.9285e+20,1,4.7e-08,4.7e-08,0,0
1.9313e+20,1,4.71e-08,4.71e-08,0,0
1.934e+20,1,4.72e-08,4.72e-08,0,0
1.9368e+20,1,4.73e-08,4.73e-08,0,0
1.9396e+20,1,4.74e-08,4.74e-08,0,0
1.9423e+20,1,4.75e-08,4.75e-08,0,0
1.9451e+20,1,4.76e-08,4.76e-08,0,0
1.9479e+20,1,4.77e-08,4.77e-08,0,0
1.9506e+20,1,4.78e-08,4.78e-08,0,0
1.9533e+20,1,4.79e-08,4.79e-08,0,0
1.9561e+20,1,4.8e-08,4.8e-08,0,0
1.9588e+20,1,4.81e-08,4.81e-08,0,0
1.9615e+20,1,4.82e-08,4.82e-08,0,0
1.9642e+20,1,4.83e-08,4.83e-08,0,0
1.9669e+20,1,4.84e-08,4.84e-08,0,0
1.9696e+20,1,4.85e-08,4.85e-08,0,0
1.9723e+20,1,4.86e-08,4.86e-08,0,0
1.975e+20,1,4.87e-08,4.87e-08,0,0
1.9777e+20,1,4.88e-08,4.88e-08,0,0
1.9804e+20,1,4.89e-08,4.89e-08,0,0
1.983e+20,1,4.9e-08,4.9e-08,0,0
1.9857e+20,1,4.91e-08,4.91e-08,0,0
1.9883e+20,1,4.92e-08,4.92e-08,0,0
1.991e+20,1,4.93e-08,4.93e-08,0,0
1.9936e+20,1,4.94e-08,4.94e-08,0,0
1.9963e+20,1,4.95e-08,4.95e-08,0,0
