"arc_length","1","2","3","4","5","6","cb"
2.649e-08,2.80795e+20,1.57319e+18,1.24279e+16,5.56851e+13,3.33575e+11,5.8194e+10,4.99604e+18
2.652e-08,2.78395e+20,1.55979e+18,1.23222e+16,5.52119e+13,3.3074e+11,5.76995e+10,4.91587e+18
2.655e-08,2.75995e+20,1.5464e+18,1.22165e+16,5.47386e+13,3.27906e+11,5.7205e+10,4.8357e+18
2.658e-08,2.73595e+20,1.533e+18,1.21109e+16,5.42654e+13,3.25071e+11,5.67106e+10,4.75553e+18
2.661e-08,2.71195e+20,1.5196e+18,1.20052e+16,5.37921e+13,3.22237e+11,5.62161e+10,4.67535e+18
2.664e-08,2.68795e+20,1.50621e+18,1.18995e+16,5.33189e+13,3.19402e+11,5.57216e+10,4.59518e+18
2.667e-08,2.66395e+20,1.49281e+18,1.17938e+16,5.28456e+13,3.16568e+11,5.52271e+10,4.51501e+18
2.67e-08,2.63995e+20,1.47941e+18,1.16882e+16,5.23724e+13,3.13733e+11,5.47326e+10,4.43484e+18
2.673e-08,2.61595e+20,1.46602e+18,1.15825e+16,5.18992e+13,3.10899e+11,5.42382e+10,4.35467e+18
2.676e-08,2.59195e+20,1.45262e+18,1.14768e+16,5.14259e+13,3.08064e+11,5.37437e+10,4.2745e+18
2.679e-08,2.56795e+20,1.43923e+18,1.13712e+16,5.09527e+13,3.05229e+11,5.32492e+10,4.19433e+18
2.682e-08,2.54395e+20,1.42583e+18,1.12655e+16,5.04794e+13,3.02395e+11,5.27547e+10,4.11416e+18
2.685e-08,2.51995e+20,1.41243e+18,1.11598e+16,5.00062e+13,2.9956e+11,5.22602e+10,4.03398e+18
2.688e-08,2.49595e+20,1.39904e+18,1.10542e+16,4.9533e+13,2.96726e+11,5.17658e+10,3.95381e+18
2.691e-08,2.47194e+20,1.38564e+18,1.09485e+16,4.90597e+13,2.93891e+11,5.12713e+10,3.87364e+18
2.694e-08,2.44794e+20,1.37224e+18,1.08428e+16,4.85865e+13,2.91057e+11,5.07768e+10,3.79347e+18
2.697e-08,2.42394e+20,1.35885e+18,1.07371e+16,4.81132e+13,2.88222e+11,5.02823e+10,3.7133e+18
2.7e-08,2.39994e+20,1.34545e+18,1.06315e+16,4.764e+13,2.85388e+11,4.97878e+10,3.63313e+18
2.703e-08,2.37594e+20,1.33202e+18,1.05255e+16,4.7165e+13,2.82543e+11,4.92914e+10,3.56739e+18
2.706e-08,2.35194e+20,1.31859e+18,1.04194e+16,4.669e+13,2.79697e+11,4.87951e+10,3.50165e+18
2.709e-08,2.32794e+20,1.30517e+18,1.03134e+16,4.6215e+13,2.76852e+11,4.82987e+10,3.43591e+18
2.712e-08,2.30394e+20,1.29174e+18,1.02074e+16,4.574e+13,2.74007e+11,4.78024e+10,3.37017e+18
2.715e-08,2.27994e+20,1.27831e+18,1.01013e+16,4.5265e+13,2.71162e+11,4.7306e+10,3.30443e+18
2.718e-08,2.25594e+20,1.26488e+18,9.99532e+15,4.47901e+13,2.68317e+11,4.68097e+10,3.23869e+18
2.721e-08,2.23194e+20,1.25145e+18,9.88929e+15,4.43151e+13,2.65471e+11,4.63133e+10,3.17295e+18
2.724e-08,2.20794e+20,1.23802e+18,9.78327e+15,4.38401e+13,2.62626e+11,4.58169e+10,3.10721e+18
2.727e-08,2.18394e+20,1.22459e+18,9.67724e+15,4.33651e+13,2.59781e+11,4.53206e+10,3.04147e+18
2.73e-08,2.15995e+20,1.21117e+18,9.57122e+15,4.28901e+13,2.56936e+11,4.48242e+10,2.97573e+18
2.733e-08,2.13594e+20,1.19774e+18,9.46519e+15,4.24151e+13,2.5409e+11,4.43278e+10,2.90999e+18
2.736e-08,2.11195e+20,1.18431e+18,9.35917e+15,4.19401e+13,2.51245e+11,4.38315e+10,2.84425e+18
2.739e-08,2.08794e+20,1.17088e+18,9.25314e+15,4.14651e+13,2.484e+11,4.33351e+10,2.77851e+18
2.742e-08,2.06395e+20,1.15745e+18,9.14711e+15,4.09902e+13,2.45555e+11,4.28388e+10,2.71277e+18
2.745e-08,2.03994e+20,1.14402e+18,9.04108e+15,4.05152e+13,2.42709e+11,4.23424e+10,2.64703e+18
2.748e-08,2.01595e+20,1.1306e+18,8.93506e+15,4.00402e+13,2.39864e+11,4.18461e+10,2.58129e+18
2.751e-08,1.99195e+20,1.11717e+18,8.82903e+15,3.95652e+13,2.37019e+11,4.13497e+10,2.51555e+18
2.754e-08,1.96795e+20,1.10374e+18,8.72301e+15,3.90902e+13,2.34174e+11,4.08533e+10,2.44981e+18
2.757e-08,1.94395e+20,1.09031e+18,8.61698e+15,3.86152e+13,2.31329e+11,4.0357e+10,2.38407e+18
2.76e-08,1.91995e+20,1.07688e+18,8.51096e+15,3.81402e+13,2.28483e+11,3.98606e+10,2.31833e+18
2.763e-08,1.89595e+20,1.06343e+18,8.4047e+15,3.76641e+13,2.25631e+11,3.9363e+10,2.26708e+18
2.766e-08,1.87195e+20,1.04998e+18,8.29844e+15,3.7188e+13,2.22779e+11,3.88655e+10,2.21584e+18
2.769e-08,1.84795e+20,1.03653e+18,8.19219e+15,3.67119e+13,2.19927e+11,3.83679e+10,2.16459e+18
2.772e-08,1.82395e+20,1.02308e+18,8.08593e+15,3.62358e+13,2.17075e+11,3.78704e+10,2.11335e+18
2.775e-08,1.79995e+20,1.00964e+18,7.97968e+15,3.57597e+13,2.14223e+11,3.73728e+10,2.0621e+18
2.778e-08,1.77595e+20,9.96187e+17,7.87342e+15,3.52836e+13,2.11371e+11,3.68752e+10,2.01086e+18
2.781e-08,1.75195e+20,9.82737e+17,7.76716e+15,3.48075e+13,2.08519e+11,3.63776e+10,1.95961e+18
2.784e-08,1.72795e+20,9.69288e+17,7.66091e+15,3.43314e+13,2.05667e+11,3.58801e+10,1.90837e+18
2.787e-08,1.70395e+20,9.55839e+17,7.55465e+15,3.38552e+13,2.02814e+11,3.53825e+10,1.85712e+18
2.79e-08,1.67995e+20,9.4239e+17,7.4484e+15,3.33791e+13,1.99962e+11,3.4885e+10,1.80588e+18
2.793e-08,1.65595e+20,9.2894e+17,7.34214e+15,3.2903e+13,1.9711e+11,3.43874e+10,1.75464e+18
2.796e-08,1.63195e+20,9.15492e+17,7.23589e+15,3.24269e+13,1.94258e+11,3.38898e+10,1.70339e+18
2.799e-08,1.60795e+20,9.02042e+17,7.12963e+15,3.19508e+13,1.91406e+11,3.33922e+10,1.65215e+18
2.802e-08,1.58395e+20,8.88593e+17,7.02338e+15,3.14747e+13,1.88554e+11,3.28947e+10,1.6009e+18
2.805e-08,1.55995e+20,8.75144e+17,6.91712e+15,3.09986e+13,1.85702e+11,3.23971e+10,1.54966e+18
2.808e-08,1.53595e+20,8.61695e+17,6.81087e+15,3.05225e+13,1.8285e+11,3.18996e+10,1.49841e+18
2.811e-08,1.51195e+20,8.48245e+17,6.70461e+15,3.00463e+13,1.79998e+11,3.1402e+10,1.44717e+18
2.814e-08,1.48796e+20,8.34797e+17,6.59836e+15,2.95703e+13,1.77146e+11,3.09044e+10,1.39592e+18
2.817e-08,1.46396e+20,8.21347e+17,6.4921e+15,2.90941e+13,1.74293e+11,3.04068e+10,1.34468e+18
2.82e-08,1.43996e+20,8.07898e+17,6.38584e+15,2.8618e+13,1.71441e+11,2.99093e+10,1.29344e+18
2.823e-08,1.41596e+20,7.94437e+17,6.27946e+15,2.81413e+13,1.68585e+11,2.9411e+10,1.25693e+18
2.826e-08,1.39196e+20,7.80976e+17,6.17307e+15,2.76645e+13,1.65729e+11,2.89128e+10,1.22043e+18
2.829e-08,1.36796e+20,7.67515e+17,6.06668e+15,2.71878e+13,1.62873e+11,2.84145e+10,1.18393e+18
2.832e-08,1.34396e+20,7.54055e+17,5.9603e+15,2.6711e+13,1.60017e+11,2.79163e+10,1.14743e+18
2.835e-08,1.31996e+20,7.40593e+17,5.85391e+15,2.62343e+13,1.57161e+11,2.7418e+10,1.11092e+18
2.838e-08,1.29596e+20,7.27133e+17,5.74753e+15,2.57576e+13,1.54305e+11,2.69198e+10,1.07442e+18
2.841e-08,1.27196e+20,7.13671e+17,5.64114e+15,2.52808e+13,1.51449e+11,2.64215e+10,1.03792e+18
2.844e-08,1.24796e+20,7.00211e+17,5.53476e+15,2.48041e+13,1.48593e+11,2.59233e+10,1.00142e+18
2.847e-08,1.22396e+20,6.8675e+17,5.42837e+15,2.43273e+13,1.45737e+11,2.5425e+10,9.64913e+17
2.85e-08,1.19996e+20,6.73289e+17,5.32199e+15,2.38506e+13,1.42881e+11,2.49268e+10,9.28412e+17
2.853e-08,1.17596e+20,6.59828e+17,5.2156e+15,2.33738e+13,1.40025e+11,2.44285e+10,8.91909e+17
2.856e-08,1.15197e+20,6.46367e+17,5.10922e+15,2.28971e+13,1.37169e+11,2.39303e+10,8.55408e+17
2.859e-08,1.12796e+20,6.32906e+17,5.00283e+15,2.24203e+13,1.34313e+11,2.3432e+10,8.18905e+17
2.862e-08,1.10397e+20,6.19445e+17,4.89644e+15,2.19436e+13,1.31457e+11,2.29338e+10,7.82403e+17
2.865e-08,1.07997e+20,6.05984e+17,4.79006e+15,2.14668e+13,1.28601e+11,2.24355e+10,7.459e+17
2.868e-08,1.05597e+20,5.92524e+17,4.68367e+15,2.09901e+13,1.25745e+11,2.19373e+10,7.09399e+17
2.871e-08,1.03197e+20,5.79062e+17,4.57728e+15,2.05133e+13,1.22889e+11,2.1439e+10,6.72896e+17
2.874e-08,1.00797e+20,5.65602e+17,4.4709e+15,2.00366e+13,1.20033e+11,2.09408e+10,6.36395e+17
2.877e-08,9.83969e+19,5.52141e+17,4.36451e+15,1.95598e+13,1.17177e+11,2.04425e+10,5.99891e+17
2.88e-08,9.5997e+19,5.3868e+17,4.25813e+15,1.90831e+13,1.14321e+11,1.99443e+10,5.6339e+17
2.883e-08,9.35971e+19,5.25213e+17,4.15168e+15,1.8606e+13,1.11463e+11,1.94457e+10,5.40997e+17
2.886e-08,9.11972e+19,5.11748e+17,4.04524e+15,1.8129e+13,1.08606e+11,1.89471e+10,5.18607e+17
2.889e-08,8.87972e+19,4.98281e+17,3.93879e+15,1.7652e+13,1.05748e+11,1.84486e+10,4.96215e+17
2.892e-08,8.63974e+19,4.84815e+17,3.83235e+15,1.7175e+13,1.0289e+11,1.795e+10,4.73824e+17
2.895e-08,8.39974e+19,4.71348e+17,3.7259e+15,1.66979e+13,1.00032e+11,1.74514e+10,4.51432e+17
2.898e-08,8.15975e+19,4.57883e+17,3.61946e+15,1.62209e+13,9.71746e+10,1.69529e+10,4.29041e+17
2.901e-08,7.91975e+19,4.44416e+17,3.51301e+15,1.57438e+13,9.43167e+10,1.64543e+10,4.06649e+17
2.904e-08,7.67977e+19,4.3095e+17,3.40657e+15,1.52668e+13,9.1459e+10,1.59558e+10,3.84259e+17
2.907e-08,7.43977e+19,4.17484e+17,3.30012e+15,1.47898e+13,8.86012e+10,1.54572e+10,3.61867e+17
2.91e-08,7.19978e+19,4.04018e+17,3.19368e+15,1.43127e+13,8.57435e+10,1.49586e+10,3.39476e+17
2.913e-08,6.95978e+19,3.90551e+17,3.08723e+15,1.38357e+13,8.28856e+10,1.44601e+10,3.17084e+17
2.916e-08,6.7198e+19,3.77085e+17,2.98079e+15,1.33587e+13,8.00279e+10,1.39615e+10,2.94693e+17
2.919e-08,6.4798e+19,3.63619e+17,2.87434e+15,1.28816e+13,7.71701e+10,1.34629e+10,2.72301e+17
2.922e-08,6.23981e+19,3.50153e+17,2.7679e+15,1.24046e+13,7.43124e+10,1.29644e+10,2.4991e+17
2.925e-08,5.99981e+19,3.36686e+17,2.66146e+15,1.19275e+13,7.14545e+10,1.24658e+10,2.27518e+17
2.928e-08,5.75983e+19,3.2322e+17,2.55501e+15,1.14505e+13,6.85968e+10,1.19673e+10,2.05128e+17
2.931e-08,5.51983e+19,3.09754e+17,2.44857e+15,1.09735e+13,6.57389e+10,1.14687e+10,1.82736e+17
2.934e-08,5.27984e+19,2.96288e+17,2.34212e+15,1.04964e+13,6.28813e+10,1.09701e+10,1.60345e+17
2.937e-08,5.03984e+19,2.82821e+17,2.23568e+15,1.00194e+13,6.00234e+10,1.04716e+10,1.37953e+17
2.94e-08,4.79986e+19,2.69355e+17,2.12923e+15,9.54237e+12,5.71657e+10,9.97302e+09,1.15562e+17
2.943e-08,4.55986e+19,2.55887e+17,2.02277e+15,9.06524e+12,5.43073e+10,9.47436e+09,1.09783e+17
2.946e-08,4.31987e+19,2.4242e+17,1.91631e+15,8.58814e+12,5.14491e+10,8.97572e+09,1.04005e+17
2.949e-08,4.07987e+19,2.28952e+17,1.80985e+15,8.111e+12,4.85908e+10,8.47705e+09,9.82269e+16
2.952e-08,3.83989e+19,2.15484e+17,1.70339e+15,7.6339e+12,4.57326e+10,7.97842e+09,9.2449e+16
2.955e-08,3.59989e+19,2.02016e+17,1.59692e+15,7.15677e+12,4.28742e+10,7.47975e+09,8.66708e+16
2.958e-08,3.3599e+19,1.88549e+17,1.49046e+15,6.67966e+12,4.0016e+10,6.98111e+09,8.08929e+16
2.961e-08,3.1199e+19,1.75081e+17,1.384e+15,6.20253e+12,3.71576e+10,6.48245e+09,7.51147e+16
2.964e-08,2.87991e+19,1.61613e+17,1.27754e+15,5.72542e+12,3.42994e+10,5.98381e+09,6.93368e+16
2.967e-08,2.63991e+19,1.48145e+17,1.17108e+15,5.24829e+12,3.1441e+10,5.48515e+09,6.35585e+16
2.97e-08,2.39993e+19,1.34678e+17,1.06462e+15,4.77119e+12,2.85828e+10,4.98651e+09,5.77806e+16
2.973e-08,2.15993e+19,1.2121e+17,9.58152e+14,4.29405e+12,2.57245e+10,4.48784e+09,5.20024e+16
2.976e-08,1.91994e+19,1.07742e+17,8.51694e+14,3.81695e+12,2.28663e+10,3.98921e+09,4.62245e+16
2.979e-08,1.67994e+19,9.4274e+16,7.45229e+14,3.33982e+12,2.00079e+10,3.49054e+09,4.04463e+16
2.982e-08,1.43994e+19,8.08058e+16,6.38764e+14,2.86268e+12,1.71495e+10,2.99188e+09,3.4668e+16
2.985e-08,1.19996e+19,6.73384e+16,5.32305e+14,2.38558e+12,1.42913e+10,2.49324e+09,2.88902e+16
2.988e-08,9.59972e+18,5.38711e+16,4.25847e+14,1.90847e+12,1.14331e+10,1.9946e+09,2.31123e+16
2.991e-08,7.19986e+18,4.04037e+16,3.19388e+14,1.43137e+12,8.57494e+09,1.49597e+09,1.73344e+16
2.994e-08,4.79972e+18,2.69347e+16,2.12917e+14,9.54209e+11,5.7164e+09,9.97273e+08,1.15558e+16
2.997e-08,2.39986e+18,1.34674e+16,1.06459e+14,4.77105e+11,2.8582e+09,4.98636e+08,5.77789e+15
3e-08,0,0,0,0,0,0,0
