"arc_length","1","2","6","3","4","5","cb"
2.664e-08,2.83456e+20,4.34523e+17,2.85226e+10,5.11372e+15,2.50384e+13,1.57661e+11,4.49627e+14
2.667e-08,2.80926e+20,4.30465e+17,2.82695e+10,5.06822e+15,2.48161e+13,1.56262e+11,4.41782e+14
2.67e-08,2.78395e+20,4.26407e+17,2.80164e+10,5.02272e+15,2.45937e+13,1.54863e+11,4.33938e+14
2.673e-08,2.75864e+20,4.22349e+17,2.77633e+10,4.97721e+15,2.43714e+13,1.53463e+11,4.26094e+14
2.676e-08,2.73334e+20,4.18292e+17,2.75102e+10,4.93171e+15,2.41491e+13,1.52064e+11,4.1825e+14
2.679e-08,2.70803e+20,4.14234e+17,2.72571e+10,4.88621e+15,2.39267e+13,1.50665e+11,4.10406e+14
2.682e-08,2.68272e+20,4.10176e+17,2.7004e+10,4.84071e+15,2.37044e+13,1.49266e+11,4.02562e+14
2.685e-08,2.65741e+20,4.06118e+17,2.67509e+10,4.79521e+15,2.34821e+13,1.47866e+11,3.94717e+14
2.688e-08,2.63211e+20,4.0206e+17,2.64978e+10,4.74971e+15,2.32598e+13,1.46467e+11,3.86873e+14
2.691e-08,2.6068e+20,3.98002e+17,2.62446e+10,4.7042e+15,2.30374e+13,1.45068e+11,3.79029e+14
2.694e-08,2.58149e+20,3.93945e+17,2.59915e+10,4.6587e+15,2.28151e+13,1.43669e+11,3.71185e+14
2.697e-08,2.55619e+20,3.89887e+17,2.57384e+10,4.6132e+15,2.25928e+13,1.42269e+11,3.6334e+14
2.7e-08,2.53088e+20,3.85829e+17,2.54853e+10,4.5677e+15,2.23704e+13,1.4087e+11,3.55496e+14
2.703e-08,2.50557e+20,3.81856e+17,2.52312e+10,4.5221e+15,2.21473e+13,1.39465e+11,3.49064e+14
2.706e-08,2.48027e+20,3.77884e+17,2.49772e+10,4.4765e+15,2.19242e+13,1.38061e+11,3.42631e+14
2.709e-08,2.45496e+20,3.73911e+17,2.47231e+10,4.4309e+15,2.17011e+13,1.36656e+11,3.36199e+14
2.712e-08,2.42965e+20,3.69938e+17,2.4469e+10,4.3853e+15,2.1478e+13,1.35252e+11,3.29767e+14
2.715e-08,2.40434e+20,3.65965e+17,2.4215e+10,4.33969e+15,2.12549e+13,1.33847e+11,3.23334e+14
2.718e-08,2.37903e+20,3.61992e+17,2.39609e+10,4.2941e+15,2.10319e+13,1.32443e+11,3.16902e+14
2.721e-08,2.35373e+20,3.58019e+17,2.37068e+10,4.24849e+15,2.08088e+13,1.31038e+11,3.10469e+14
2.724e-08,2.32842e+20,3.54047e+17,2.34527e+10,4.20289e+15,2.05857e+13,1.29634e+11,3.04037e+14
2.727e-08,2.30311e+20,3.50074e+17,2.31987e+10,4.15729e+15,2.03626e+13,1.28229e+11,2.97604e+14
2.73e-08,2.2778e+20,3.46101e+17,2.29446e+10,4.11169e+15,2.01395e+13,1.26825e+11,2.91172e+14
2.733e-08,2.2525e+20,3.42128e+17,2.26905e+10,4.06609e+15,1.99164e+13,1.2542e+11,2.84739e+14
2.736e-08,2.22719e+20,3.38156e+17,2.24365e+10,4.02049e+15,1.96933e+13,1.24016e+11,2.78307e+14
2.739e-08,2.20188e+20,3.34183e+17,2.21824e+10,3.97489e+15,1.94702e+13,1.22611e+11,2.71875e+14
2.742e-08,2.17657e+20,3.3021e+17,2.19283e+10,3.92929e+15,1.92471e+13,1.21207e+11,2.65442e+14
2.745e-08,2.15126e+20,3.26237e+17,2.16742e+10,3.88368e+15,1.9024e+13,1.19802e+11,2.5901e+14
2.748e-08,2.12596e+20,3.22264e+17,2.14202e+10,3.83809e+15,1.88009e+13,1.18398e+11,2.52578e+14
2.751e-08,2.10065e+20,3.18292e+17,2.11661e+10,3.79248e+15,1.85778e+13,1.16993e+11,2.46145e+14
2.754e-08,2.07534e+20,3.14319e+17,2.0912e+10,3.74688e+15,1.83547e+13,1.15589e+11,2.39713e+14
2.757e-08,2.05003e+20,3.10346e+17,2.06579e+10,3.70128e+15,1.81316e+13,1.14184e+11,2.3328e+14
2.76e-08,2.02473e+20,3.06373e+17,2.04039e+10,3.65568e+15,1.79085e+13,1.1278e+11,2.26848e+14
2.763e-08,1.99942e+20,3.02473e+17,2.01492e+10,3.61002e+15,1.76849e+13,1.11372e+11,2.21833e+14
2.766e-08,1.97411e+20,2.98574e+17,1.98945e+10,3.56436e+15,1.74613e+13,1.09964e+11,2.16819e+14
2.769e-08,1.9488e+20,2.94674e+17,1.96398e+10,3.51869e+15,1.72378e+13,1.08556e+11,2.11805e+14
2.772e-08,1.92349e+20,2.90774e+17,1.93851e+10,3.47303e+15,1.70142e+13,1.07149e+11,2.06791e+14
2.775e-08,1.89818e+20,2.86874e+17,1.91304e+10,3.42737e+15,1.67906e+13,1.05741e+11,2.01777e+14
2.778e-08,1.87288e+20,2.82974e+17,1.88757e+10,3.3817e+15,1.6567e+13,1.04333e+11,1.96762e+14
2.781e-08,1.84757e+20,2.79074e+17,1.8621e+10,3.33604e+15,1.63434e+13,1.02925e+11,1.91748e+14
2.784e-08,1.82226e+20,2.75175e+17,1.83663e+10,3.29038e+15,1.61199e+13,1.01517e+11,1.86734e+14
2.787e-08,1.79695e+20,2.71275e+17,1.81116e+10,3.24471e+15,1.58963e+13,1.00109e+11,1.8172e+14
2.79e-08,1.77164e+20,2.67375e+17,1.78569e+10,3.19905e+15,1.56727e+13,9.87015e+10,1.76706e+14
2.793e-08,1.74633e+20,2.63475e+17,1.76022e+10,3.15339e+15,1.54491e+13,9.72936e+10,1.71691e+14
2.796e-08,1.72103e+20,2.59575e+17,1.73475e+10,3.10773e+15,1.52255e+13,9.58858e+10,1.66677e+14
2.799e-08,1.69572e+20,2.55675e+17,1.70928e+10,3.06206e+15,1.50019e+13,9.4478e+10,1.61663e+14
2.802e-08,1.67041e+20,2.51776e+17,1.68382e+10,3.0164e+15,1.47784e+13,9.30701e+10,1.56649e+14
2.805e-08,1.6451e+20,2.47876e+17,1.65835e+10,2.97074e+15,1.45548e+13,9.16623e+10,1.51634e+14
2.808e-08,1.61979e+20,2.43976e+17,1.63288e+10,2.92508e+15,1.43312e+13,9.02545e+10,1.4662e+14
2.811e-08,1.59448e+20,2.40076e+17,1.60741e+10,2.87941e+15,1.41076e+13,8.88466e+10,1.41606e+14
2.814e-08,1.56918e+20,2.36176e+17,1.58194e+10,2.83375e+15,1.3884e+13,8.74388e+10,1.36592e+14
2.817e-08,1.54387e+20,2.32276e+17,1.55647e+10,2.78809e+15,1.36604e+13,8.60309e+10,1.31577e+14
2.82e-08,1.51856e+20,2.28377e+17,1.531e+10,2.74242e+15,1.34369e+13,8.46231e+10,1.26563e+14
2.823e-08,1.49325e+20,2.24535e+17,1.50549e+10,2.69673e+15,1.3213e+13,8.32133e+10,1.22991e+14
2.826e-08,1.46794e+20,2.20694e+17,1.47999e+10,2.65103e+15,1.29891e+13,8.18036e+10,1.1942e+14
2.829e-08,1.44263e+20,2.16853e+17,1.45449e+10,2.60533e+15,1.27653e+13,8.03938e+10,1.15848e+14
2.832e-08,1.41732e+20,2.13011e+17,1.42898e+10,2.55964e+15,1.25414e+13,7.89841e+10,1.12276e+14
2.835e-08,1.39201e+20,2.0917e+17,1.40348e+10,2.51394e+15,1.23176e+13,7.75743e+10,1.08704e+14
2.838e-08,1.36671e+20,2.05329e+17,1.37797e+10,2.46824e+15,1.20937e+13,7.61646e+10,1.05133e+14
2.841e-08,1.3414e+20,2.01487e+17,1.35247e+10,2.42255e+15,1.18698e+13,7.47549e+10,1.01561e+14
2.844e-08,1.31609e+20,1.97646e+17,1.32696e+10,2.37685e+15,1.1646e+13,7.33451e+10,9.79894e+13
2.847e-08,1.29078e+20,1.93805e+17,1.30146e+10,2.33115e+15,1.14221e+13,7.19354e+10,9.44175e+13
2.85e-08,1.26547e+20,1.89964e+17,1.27595e+10,2.28546e+15,1.11983e+13,7.05257e+10,9.08459e+13
2.853e-08,1.24016e+20,1.86122e+17,1.25045e+10,2.23976e+15,1.09744e+13,6.91159e+10,8.7274e+13
2.856e-08,1.21485e+20,1.82281e+17,1.22495e+10,2.19407e+15,1.07506e+13,6.77062e+10,8.37024e+13
2.859e-08,1.18954e+20,1.78439e+17,1.19944e+10,2.14837e+15,1.05267e+13,6.62964e+10,8.01305e+13
2.862e-08,1.16423e+20,1.74598e+17,1.17394e+10,2.10267e+15,1.03029e+13,6.48867e+10,7.65589e+13
2.865e-08,1.13892e+20,1.70757e+17,1.14843e+10,2.05697e+15,1.0079e+13,6.34769e+10,7.2987e+13
2.868e-08,1.11362e+20,1.66916e+17,1.12293e+10,2.01128e+15,9.85515e+12,6.20672e+10,6.94154e+13
2.871e-08,1.08831e+20,1.63074e+17,1.09742e+10,1.96558e+15,9.63129e+12,6.06575e+10,6.58435e+13
2.874e-08,1.063e+20,1.59233e+17,1.07192e+10,1.91989e+15,9.40744e+12,5.92478e+10,6.22719e+13
2.877e-08,1.03769e+20,1.55391e+17,1.04641e+10,1.87419e+15,9.18357e+12,5.7838e+10,5.87e+13
2.88e-08,1.01238e+20,1.5155e+17,1.02091e+10,1.82849e+15,8.95973e+12,5.64283e+10,5.51284e+13
2.883e-08,9.8707e+19,1.4775e+17,9.95388e+09,1.78278e+15,8.73574e+12,5.50177e+10,5.29372e+13
2.886e-08,9.61761e+19,1.43951e+17,9.69868e+09,1.73707e+15,8.51177e+12,5.36071e+10,5.07463e+13
2.889e-08,9.36451e+19,1.40151e+17,9.44347e+09,1.69136e+15,8.28779e+12,5.21965e+10,4.85552e+13
2.892e-08,9.11143e+19,1.36351e+17,9.18827e+09,1.64565e+15,8.06382e+12,5.07859e+10,4.63642e+13
2.895e-08,8.85833e+19,1.32551e+17,8.93306e+09,1.59994e+15,7.83983e+12,4.93753e+10,4.41732e+13
2.898e-08,8.60524e+19,1.28752e+17,8.67786e+09,1.55423e+15,7.61586e+12,4.79648e+10,4.19822e+13
2.901e-08,8.35214e+19,1.24952e+17,8.42265e+09,1.50852e+15,7.39188e+12,4.65541e+10,3.97911e+13
2.904e-08,8.09905e+19,1.21152e+17,8.16745e+09,1.46281e+15,7.16791e+12,4.51436e+10,3.76002e+13
2.907e-08,7.84595e+19,1.17352e+17,7.91224e+09,1.4171e+15,6.94393e+12,4.37329e+10,3.54091e+13
2.91e-08,7.59287e+19,1.13553e+17,7.65704e+09,1.37139e+15,6.71996e+12,4.23224e+10,3.32181e+13
2.913e-08,7.33976e+19,1.09753e+17,7.40183e+09,1.32567e+15,6.49597e+12,4.09118e+10,3.1027e+13
2.916e-08,7.08668e+19,1.05953e+17,7.14663e+09,1.27997e+15,6.272e+12,3.95012e+10,2.88361e+13
2.919e-08,6.83358e+19,1.02153e+17,6.89142e+09,1.23425e+15,6.04802e+12,3.80906e+10,2.6645e+13
2.922e-08,6.58049e+19,9.83536e+16,6.63622e+09,1.18854e+15,5.82405e+12,3.668e+10,2.44541e+13
2.925e-08,6.32739e+19,9.45537e+16,6.38101e+09,1.14283e+15,5.60006e+12,3.52694e+10,2.2263e+13
2.928e-08,6.0743e+19,9.07541e+16,6.12581e+09,1.09712e+15,5.37609e+12,3.38589e+10,2.0072e+13
2.931e-08,5.8212e+19,8.69542e+16,5.8706e+09,1.05141e+15,5.15211e+12,3.24482e+10,1.78809e+13
2.934e-08,5.56812e+19,8.31546e+16,5.6154e+09,1.0057e+15,4.92814e+12,3.10377e+10,1.569e+13
2.937e-08,5.31502e+19,7.93547e+16,5.36019e+09,9.59989e+14,4.70416e+12,2.96271e+10,1.34989e+13
2.94e-08,5.06193e+19,7.5555e+16,5.10499e+09,9.1428e+14,4.48018e+12,2.82165e+10,1.13079e+13
2.943e-08,4.80883e+19,7.17772e+16,4.84974e+09,8.68565e+14,4.25617e+12,2.68056e+10,1.07424e+13
2.946e-08,4.55574e+19,6.79995e+16,4.59449e+09,8.22852e+14,4.03217e+12,2.53949e+10,1.01771e+13
2.949e-08,4.30263e+19,6.42217e+16,4.33924e+09,7.77137e+14,3.80815e+12,2.3984e+10,9.61165e+12
2.952e-08,4.04954e+19,6.0444e+16,4.084e+09,7.31424e+14,3.58415e+12,2.25732e+10,9.04628e+12
2.955e-08,3.79644e+19,5.66662e+16,3.82874e+09,6.85709e+14,3.36013e+12,2.11623e+10,8.48087e+12
2.958e-08,3.54335e+19,5.28885e+16,3.5735e+09,6.39996e+14,3.13613e+12,1.97516e+10,7.91549e+12
2.961e-08,3.29025e+19,4.91107e+16,3.31824e+09,5.94281e+14,2.91211e+12,1.83407e+10,7.35008e+12
2.964e-08,3.03716e+19,4.5333e+16,3.063e+09,5.48568e+14,2.68811e+12,1.69299e+10,6.78471e+12
2.967e-08,2.78405e+19,4.15552e+16,2.80774e+09,5.02853e+14,2.46409e+12,1.5519e+10,6.2193e+12
2.97e-08,2.53096e+19,3.77775e+16,2.5525e+09,4.5714e+14,2.24009e+12,1.41083e+10,5.65392e+12
2.973e-08,2.27786e+19,3.39997e+16,2.29724e+09,4.11425e+14,2.01608e+12,1.26974e+10,5.08851e+12
2.976e-08,2.02477e+19,3.0222e+16,2.042e+09,3.65712e+14,1.79207e+12,1.12866e+10,4.52314e+12
2.979e-08,1.77167e+19,2.64441e+16,1.78674e+09,3.19997e+14,1.56806e+12,9.87574e+09,3.95773e+12
2.982e-08,1.51856e+19,2.26663e+16,1.53148e+09,2.74281e+14,1.34404e+12,8.46487e+09,3.39232e+12
2.985e-08,1.26547e+19,1.88886e+16,1.27624e+09,2.28569e+14,1.12004e+12,7.05408e+09,2.82694e+12
2.988e-08,1.01239e+19,1.5111e+16,1.021e+09,1.82856e+14,8.96037e+11,5.6433e+09,2.26157e+12
2.991e-08,7.59297e+18,1.13334e+16,7.65757e+08,1.37143e+14,6.72034e+11,4.23252e+09,1.69619e+12
2.994e-08,5.06178e+18,7.55528e+15,5.10484e+08,9.14253e+13,4.48005e+11,2.82157e+09,1.13075e+12
2.997e-08,2.53089e+18,3.77764e+15,2.55242e+08,4.57126e+13,2.24003e+11,1.41078e+09,5.65376e+11
3e-08,0,0,0,0,0,0,0
